target,symbol,ts_entry,timeframe,price_entry,tp_pct,sl_pct,feature_index_price,feature_last_price,feature_high,feature_low,feature_vol_24h,feature_open_interest,feature_funding_rate,feature_rsi,feature_atr_abs,feature_atr_norm,feature_atr_pct,feature_bb_width,feature_zscore,feature_adx_like,feature_volatility,feature_hour,feature_weekday,feature_pct_from_high,feature_dist_to_index,feature_price_delta_5m,feature_volume_sum_5m,feature_price_delta_15m,feature_volume_sum_15m,feature_spread_bps,feature_fee_bps,feature_ret_1,feature_ret_3,feature_ret_5,feature_ret_10,feature_mom_k,feature_book_imbalance,feature_oi_change,feature_qty,feature_direction,feature_tp_pct_used,feature_sl_pct_used,source
0,BTCUSDT,0.0,0.0,109592.69241786,0.004890605061764458,0.003912484049411567,92045.4,91990.5,93150.0,88571.6,10225412792.7065,58758.095,3.567e-05,37.035775126884936,107.1949152542363,0.0009781210123528917,0.09781210123528918,0.005516939525504778,-0.8611137038133296,12.14215202368863,0.0005510718937514807,0.0,3.0,0.17651843712141518,0.19063736392975442,-71.59999999999127,328.909,-220.39999999999418,1065.377,0.0,5.999999999999999,-0.00010916069902933145,-0.0004108994131598598,-0.0007969927992367287,-9.913673071559881e-05,-152.1999999999971,0.0,0.0,0.00012,-1.0,0.004890605061764458,0.003912484049411567,bybit
0,SWARMSUSDT,0.0,0.0,0.02911595,0.006,0.004,0.01222,0.01225,0.01232,0.01083,782836.1999,176865920.0,5e-05,49.99794126124219,3.542372881355935e-05,0.001216643414127286,0.1216643414127286,0.013708998430342692,-0.3314596066672261,15.151515151515117,0.0018503245844259662,0.0,3.0,1.3633075192120525,1.3826471863627507,-4.99999999999997e-05,273474.0,-9.999999999999593e-06,648098.0,0.0,5.999999999999999,-0.0032388663967611864,0.0,-0.00404530744336562,0.006541291905151292,0.0,0.0,0.0,1127.0,1.0,0.006,0.004,bybit
1,HUSDT,0.0,0.0,0.04794305,0.006,0.004,0.132465,0.132352,0.14022,0.12909,3980131.8971,105722760.0,1.25e-05,67.66887613901427,0.0004839322033898304,0.010093896892038165,1.0093896892038166,0.014888116046234795,0.8996498551445148,53.25172149961801,0.0021913302939848217,0.0,3.0,-0.6580869301234707,-0.6380700514243759,0.0003439999999999832,95180.0,0.0006449999999999789,171450.0,0.0,5.999999999999999,-0.0011417619834036552,0.0019019182788662103,0.00234605705556179,0.00843259413766595,0.0011279999999999901,0.0,0.0,650.0,1.0,0.006,0.004,bybit
1,HUSDT,0.0,0.0,0.04815204,0.006,0.004,0.132465,0.132441,0.14022,0.12909,3980157.0609,105722760.0,1.25e-05,67.66887613901427,0.0004839322033898304,0.010050087252582246,1.0050087252582247,0.014888116046234795,0.8996498551445148,53.25172149961801,0.0021913302939848217,0.0,3.0,-0.6565964865454537,-0.6364923516665356,0.0003439999999999832,95180.0,0.0006449999999999789,171450.0,0.0,5.999999999999999,-0.0011417619834036552,0.0019019182788662103,0.00234605705556179,0.00843259413766595,0.0011279999999999901,0.0,0.0,650.0,-1.0,0.006,0.004,bybit
0,SWARMSUSDT,0.0,0.0,0.02920454,0.006,0.004,0.01222,0.01225,0.01232,0.01083,782836.1999,176865920.0,5e-05,49.99794126124219,3.542372881355935e-05,0.0012129528084866034,0.12129528084866034,0.013708998430342692,-0.3314596066672261,15.151515151515117,0.0018503245844259662,0.0,3.0,1.3704982653816347,1.3898967766041919,-4.99999999999997e-05,273474.0,-9.999999999999593e-06,648098.0,0.0,5.999999999999999,-0.0032388663967611864,0.0,-0.00404530744336562,0.006541291905151292,0.0,0.0,0.0,1127.0,-1.0,0.006,0.004,bybit
0,SCAUSDT,0.0,0.0,0.14508911,0.002137786161383381,0.0017102289291067048,0.0,0.05712,0.05867,0.05601,74312.4505112,0.0,0.0,63.827885977864675,6.203389830508622e-05,0.0004275572322766762,0.04275572322766762,0.003708340855265827,1.8004389373828509,45.833333333334245,0.0006055944622114256,0.0,3.0,1.4729692948189994,0.0,0.00010000000000000286,22316.19,0.00014000000000000123,58098.49,0.0,5.999999999999999,0.0013833650354488913,0.0012102351313969528,0.0017298045320879307,0.0024234031504242193,0.0001300000000000051,0.0,0.0,156.115,-1.0,0.002137786161383381,0.0017102289291067048,bybit
0,SCAUSDT,0.0,0.0,0.14466159,0.002144103984516077,0.0017152831876128616,0.0,0.05712,0.05867,0.05601,74312.4505112,0.0,0.0,63.827885977864675,6.203389830508622e-05,0.0004288207969032154,0.04288207969032154,0.003708340855265827,1.8004389373828509,45.833333333334245,0.0006055944622114256,0.0,3.0,1.4656824362419902,0.0,0.00010000000000000286,22316.19,0.00014000000000000123,58098.49,0.0,5.999999999999999,0.0013833650354488913,0.0012102351313969528,0.0017298045320879307,0.0024234031504242193,0.0001300000000000051,0.0,0.0,156.115,1.0,0.002144103984516077,0.0017152831876128616,bybit
0,API3USDT,0.0,0.0,1.5483487,0.004575678439044032,0.003660542751235225,0.5862,0.5849,0.6089,0.5511,6304905.7512,6463239.5,1.25e-05,68.18173140506967,0.0014169491525423711,0.0009151356878088063,0.09151356878088063,0.01074802010083696,1.3059703347937597,40.81632653061215,0.0014358966202690005,0.0,3.0,1.5428620437791722,1.6413317952212012,0.0011999999999999789,13508.0,0.0037000000000000366,40034.3,0.0,5.999999999999999,-0.0005349500713266453,0.0019663925634607615,0.0021455390666904606,0.007187780772686336,0.0040000000000000036,0.0,0.0,8.8202,-1.0,0.004575678439044032,0.003660542751235225,bybit
0,API3USDT,0.0,0.0,1.54563193,0.004583721146801008,0.0036669769174408062,0.5862,0.5846,0.6089,0.5511,6304953.526,6461885.7,1.25e-05,68.18173140506967,0.0014169491525423711,0.0009167442293602016,0.09167442293602016,0.01074802010083696,1.3059703347937597,40.81632653061215,0.0014358966202690005,0.0,3.0,1.538400276665462,1.6366972507050541,0.0011999999999999789,13508.0,0.0037000000000000366,40034.3,0.0,5.999999999999999,-0.0005349500713266453,0.0019663925634607615,0.0021455390666904606,0.007187780772686336,0.0040000000000000036,0.0,-1353.7999999998137,8.8202,1.0,0.004583721146801008,0.0036669769174408062,bybit
0,BTCUSDT,0.0,0.0,109025.37095727,0.004916053681498085,0.003932842945198468,92045.42,91990.5,93150.0,88571.6,10225411504.8395,58758.095,3.567e-05,37.035775126884936,107.1949152542363,0.000983210736299617,0.0983210736299617,0.005516939525504778,-0.8611137038133296,12.14215202368863,0.0005510718937514807,0.0,3.0,0.17042802960032025,0.18447361049870617,-71.59999999999127,328.909,-220.39999999999418,1065.377,0.0,5.999999999999999,-0.00010916069902933145,-0.0004108994131598598,-0.0007969927992367287,-9.913673071559881e-05,-152.1999999999971,0.0,0.0,0.00018,1.0,0.004916053681498085,0.003932842945198468,bybit
0,BTCUSDT,0.0,0.0,109460.80871845,0.004896497500304336,0.003917198000243469,92045.42,91990.5,93150.0,88571.6,10225411504.8395,58758.095,3.567e-05,37.035775126884936,107.1949152542363,0.0009792995000608672,0.09792995000608672,0.005516939525504778,-0.8611137038133296,12.14215202368863,0.0005510718937514807,0.0,3.0,0.1751026164084791,0.18920429412402937,-71.59999999999127,328.909,-220.39999999999418,1065.377,0.0,5.999999999999999,-0.00010916069902933145,-0.0004108994131598598,-0.0007969927992367287,-9.913673071559881e-05,-152.1999999999971,0.0,0.0,0.00018,-1.0,0.004896497500304336,0.003917198000243469,bybit
0,LINKUSDT,0.0,0.0,24.41814711,0.006,0.004,13.757,13.753,14.002,12.758,142961199.8756,6356655.6,0.0001,60.096149801220626,0.03322033898305083,0.001360477469211661,0.13604774692116609,0.010512980897844746,0.6670536957199599,25.118483412322213,0.0013130789302080537,0.0,3.0,0.7439042357703253,0.7749616274787409,0.019000000000000128,27007.8,0.012000000000000455,101124.7,0.0,5.999999999999999,0.0003748969033516847,0.002178321940959904,0.0014261052315545086,0.006791427709025077,0.041999999999999815,0.0,0.0,1.30492,1.0,0.006,0.004,bybit
0,LINKUSDT,0.0,0.0,24.51997588,0.006,0.004,13.757,13.753,14.002,12.758,142961199.8756,6356655.6,0.0001,60.096149801220626,0.03322033898305083,0.0013548275555257533,0.13548275555257533,0.010512980897844746,0.6670536957199599,25.118483412322213,0.0013130789302080537,0.0,3.0,0.7511766804205701,0.7823635879346977,0.019000000000000128,27007.8,0.012000000000000455,101124.7,0.0,5.999999999999999,0.0003748969033516847,0.002178321940959904,0.0014261052315545086,0.006791427709025077,0.041999999999999815,0.0,0.0,1.30492,-1.0,0.006,0.004,bybit
1,ETHUSDT,0.0,0.0,2487.09113418,0.006,0.004,3023.56,3022.5,3105.38,2871.11,7606922951.0941,737267.27,0.0001,58.95699286063673,5.952033898305086,0.0023931708076581942,0.23931708076581942,0.008676188485071274,0.3415906985611933,12.366912366914427,0.0009571642240487511,0.0,3.0,-0.19910248208586415,-0.17742954193726018,2.8200000000001637,7392.38,0.7200000000002547,18728.07,0.0,5.999999999999999,-0.00018997530321052114,0.0006471239676038021,0.000940940940941104,0.0038516753616593125,5.289999999999964,0.0,0.0,0.00783,1.0,0.006,0.004,bybit
1,ETHUSDT,0.0,0.0,2498.09827053,0.006,0.004,3023.56,3022.5,3105.38,2871.11,7606922951.0941,737267.27,0.0001,58.95699286063673,5.952033898305086,0.002382626003356663,0.23826260033566632,0.008676188485071274,0.3415906985611933,12.366912366914427,0.0009571642240487511,0.0,3.0,-0.19555794442863828,-0.17378908619965416,2.8200000000001637,7392.38,0.7200000000002547,18728.07,0.0,5.999999999999999,-0.00018997530321052114,0.0006471239676038021,0.000940940940941104,0.0038516753616593125,5.289999999999964,0.0,0.0,0.00783,-1.0,0.006,0.004,bybit
0,AVAXUSDT,0.0,0.0,25.83578945,0.006,0.004,14.429,14.421,14.53,13.687,71430903.59,4133333.2,0.0001,53.66972132396289,0.03364406779661007,0.001302227201600378,0.1302227201600378,0.010425271264368928,-0.14066671472965991,10.729613733905621,0.0012560053033271626,0.0,3.0,0.7780997556243566,0.7905460842199358,-0.009000000000000341,14304.9,-0.01699999999999946,42634.5,0.0,5.999999999999999,-0.0013820744938152218,-0.0006915151096050787,-0.0006224066390041472,0.004937413073713426,0.016000000000000014,0.0,0.0,0.68481,-1.0,0.006,0.004,bybit
0,AVAXUSDT,0.0,0.0,25.75798334,0.006,0.004,14.429,14.418,14.53,13.687,71431114.112,4133333.2,0.0001,53.66972132396289,0.03364406779661007,0.0013061607872213985,0.13061607872213984,0.010425271264368928,-0.14066671472965991,10.729613733905621,0.0012560053033271626,0.0,3.0,0.7727448960238992,0.7851537417156313,-0.009000000000000341,14304.9,-0.01699999999999946,42634.5,0.0,5.999999999999999,-0.0013820744938152218,-0.0006915151096050787,-0.0006224066390041472,0.004937413073713426,0.016000000000000014,0.0,0.0,0.68481,1.0,0.006,0.004,bybit
1,HUSDT,0.0,0.0,0.04791146,0.006,0.004,0.132465,0.132352,0.14022,0.12909,3980131.8971,105722760.0,1.25e-05,67.66887613901427,0.0004839322033898304,0.010100552214226625,1.0100552214226626,0.014888116046234795,0.8996498551445148,53.25172149961801,0.0021913302939848217,0.0,3.0,-0.6583122189536997,-0.6383085295111273,0.0003439999999999832,95180.0,0.0006449999999999789,171450.0,0.0,5.999999999999999,-0.0011417619834036552,0.0019019182788662103,0.00234605705556179,0.00843259413766595,0.0011279999999999901,0.0,0.0,310.0,1.0,0.006,0.004,bybit
1,HUSDT,0.0,0.0,0.0479885,0.006,0.004,0.132465,0.132352,0.14022,0.12909,3980131.8971,105722760.0,1.25e-05,67.66887613901427,0.0004839322033898304,0.010084336943014062,1.0084336943014063,0.014888116046234795,0.8996498551445148,53.25172149961801,0.0021913302939848217,0.0,3.0,-0.6577627966212894,-0.6377269419263433,0.0003439999999999832,95180.0,0.0006449999999999789,171450.0,0.0,5.999999999999999,-0.0011417619834036552,0.0019019182788662103,0.00234605705556179,0.00843259413766595,0.0011279999999999901,0.0,0.0,310.0,-1.0,0.006,0.004,bybit
0,LINKUSDT,0.0,0.0,24.576403,0.006,0.004,13.737,13.728,14.002,12.758,143027782.885,6357414.2,0.0001,60.096149801220626,0.03322033898305083,0.001351716888067421,0.1351716888067421,0.010512980897844746,0.6670536957199599,25.118483412322213,0.0013130789302080537,0.0,3.0,0.7552066132870155,0.7890662443918565,0.019000000000000128,27007.8,0.012000000000000455,101124.7,0.0,5.999999999999999,0.0003748969033516847,0.002178321940959904,0.0014261052315545086,0.006791427709025077,0.041999999999999815,0.0,758.6000000005588,0.40868,-1.0,0.006,0.004,bybit
0,LINKUSDT,0.0,0.0,24.48414663,0.006,0.004,13.757,13.753,14.002,12.758,142961199.8756,6356655.6,0.0001,60.096149801220626,0.03322033898305083,0.0013568101631259847,0.13568101631259846,0.010512980897844746,0.6670536957199599,25.118483412322213,0.0013130789302080537,0.0,3.0,0.7486178138302658,0.7797591501941007,0.019000000000000128,27007.8,0.012000000000000455,101124.7,0.0,5.999999999999999,0.0003748969033516847,0.002178321940959904,0.0014261052315545086,0.006791427709025077,0.041999999999999815,0.0,0.0,0.40868,1.0,0.006,0.004,bybit
0,PUMPFUNUSDT,0.0,0.0,0.0033216,0.006,0.004,0.003182,0.00318,0.003395,0.002876,91392290.5575,19890612200.0,5e-05,55.302675798697926,1.8271186440677958e-05,0.005500718461186765,0.5500718461186765,0.050717086030868296,-0.5139325806574012,3.999999999998819,0.0048353066725669745,0.0,3.0,-0.02162002308688567,0.043871764968018596,-7.000000000000062e-06,110080100.0,-2.3000000000000017e-05,329593900.0,0.0,5.999999999999999,-0.0010080645161290036,-0.0026836632002684713,-0.0023489932885906173,0.003374957813027324,4.999999999999796e-06,0.0,0.0,4022.0,-1.0,0.006,0.004,bybit
0,PUMPFUNUSDT,0.0,0.0,0.00330894,0.006,0.004,0.003181,0.00318,0.003395,0.002876,91392323.9475,19890612200.0,5e-05,55.302675798697926,1.8271186440677958e-05,0.005521764202638294,0.5521764202638294,0.050717086030868296,-0.5139325806574012,3.999999999998819,0.0048353066725669745,0.0,3.0,-0.025349035243288652,0.04022004394214274,-7.000000000000062e-06,110080100.0,-2.3000000000000017e-05,329593900.0,0.0,5.999999999999999,-0.0010080645161290036,-0.0026836632002684713,-0.0023489932885906173,0.003374957813027324,4.999999999999796e-06,0.0,0.0,4022.0,1.0,0.006,0.004,bybit
0,1000000BABYDOGEUSDT,0.0,0.0,0.00117779,0.006,0.004,0.0007519,0.0007521,0.0007583,0.0006976,896565.8144,1245466600.0,5e-05,69.06850849355993,1.6220338983050829e-06,0.0013771843013653392,0.13771843013653393,0.011038609144195344,0.7585388415822951,40.81632653061139,0.0013862846140033393,0.0,3.0,0.5531972132438174,0.5664176533878794,1.2000000000000292e-06,2214500.0,2.39999999999995e-06,3988600.0,0.0,5.999999999999999,-0.0002686005909212641,0.0009412397472099432,0.0016146393972014117,0.006898417421885572,4.099999999999937e-06,0.0,0.0,26898.0,-1.0,0.006,0.004,bybit
0,1000000BABYDOGEUSDT,0.0,0.0,0.00117524,0.006,0.004,0.0007519,0.0007521,0.0007583,0.0006976,896565.8144,1245466600.0,5e-05,69.06850849355993,1.6220338983050829e-06,0.00138017247396709,0.138017247396709,0.011038609144195344,0.7585388415822951,40.81632653061139,0.0013862846140033393,0.0,3.0,0.5498344325010781,0.5630262494663525,1.2000000000000292e-06,2214500.0,2.39999999999995e-06,3988600.0,0.0,5.999999999999999,-0.0002686005909212641,0.0009412397472099432,0.0016146393972014117,0.006898417421885572,4.099999999999937e-06,0.0,0.0,26898.0,1.0,0.006,0.004,bybit
0,1000000BABYDOGEUSDT,0.0,0.0,0.00117488,0.006,0.004,0.0007519,0.0007521,0.0007583,0.0006976,896565.8144,1245466600.0,5e-05,69.06850849355993,1.6220338983050829e-06,0.0013805953785110672,0.13805953785110672,0.011038609144195344,0.7585388415822951,40.81632653061139,0.0013862846140033393,0.0,3.0,0.5493596869844563,0.5625474630303725,1.2000000000000292e-06,2214500.0,2.39999999999995e-06,3988600.0,0.0,5.999999999999999,-0.0002686005909212641,0.0009412397472099432,0.0016146393972014117,0.006898417421885572,4.099999999999937e-06,0.0,0.0,17736.0,1.0,0.006,0.004,bybit
0,1000000BABYDOGEUSDT,0.0,0.0,0.00117757,0.006,0.004,0.0007519,0.0007521,0.0007583,0.0006976,896565.8144,1245466600.0,5e-05,69.06850849355993,1.6220338983050829e-06,0.0013774415943893635,0.13774415943893636,0.011038609144195344,0.7585388415822951,40.81632653061139,0.0013862846140033393,0.0,3.0,0.5529070909836595,0.5661250616770026,1.2000000000000292e-06,2214500.0,2.39999999999995e-06,3988600.0,0.0,5.999999999999999,-0.0002686005909212641,0.0009412397472099432,0.0016146393972014117,0.006898417421885572,4.099999999999937e-06,0.0,0.0,17736.0,-1.0,0.006,0.004,bybit
0,1000000BABYDOGEUSDT,0.0,0.0,0.00117804,0.006,0.004,0.0007519,0.0007521,0.0007583,0.0006976,896565.8144,1245466600.0,5e-05,69.06850849355993,1.6220338983050829e-06,0.0013768920395785228,0.13768920395785228,0.011038609144195344,0.7585388415822951,40.81632653061139,0.0013862846140033393,0.0,3.0,0.5535268976303606,0.5667501439684214,1.2000000000000292e-06,2214500.0,2.39999999999995e-06,3988600.0,0.0,5.999999999999999,-0.0002686005909212641,0.0009412397472099432,0.0016146393972014117,0.006898417421885572,4.099999999999937e-06,0.0,0.0,12839.0,-1.0,0.006,0.004,bybit
0,1000000BABYDOGEUSDT,0.0,0.0,0.00117296,0.006,0.004,0.0007519,0.0007521,0.0007583,0.0006976,896565.8144,1245466600.0,5e-05,69.06850849355993,1.6220338983050829e-06,0.0013828552536361708,0.13828552536361707,0.011038609144195344,0.7585388415822951,40.81632653061139,0.0013862846140033393,0.0,3.0,0.5468277108958054,0.5599939353718109,1.2000000000000292e-06,2214500.0,2.39999999999995e-06,3988600.0,0.0,5.999999999999999,-0.0002686005909212641,0.0009412397472099432,0.0016146393972014117,0.006898417421885572,4.099999999999937e-06,0.0,0.0,12839.0,1.0,0.006,0.004,bybit
0,ARIAUSDT,0.0,0.0,0.19987698,0.0043925323551262056,0.003514025884100965,0.09141,0.09159,0.09823,0.07815,1065129.0635,8674114.0,5e-05,66.05419746902317,0.00017559322033898272,0.0008785064710252412,0.08785064710252412,0.009815785651233547,0.0730266316211664,51.111111111114546,0.0015666125392668846,0.0,3.0,1.0347854928760514,1.1865986086139524,-0.00019999999999999185,2031.0,0.0003500000000000031,9732.0,0.0,5.999999999999999,0.0,-0.0022346368715082665,-0.0022346368715082665,-0.0006714413607876724,0.0003500000000000031,0.0,0.0,133.817,-1.0,0.0043925323551262056,0.003514025884100965,bybit
0,ARIAUSDT,0.0,0.0,0.19911315,0.004409382814218517,0.0035275062513748135,0.09141,0.09159,0.09823,0.07815,1065129.0635,8674114.0,5e-05,66.05419746902317,0.00017559322033898272,0.0008818765628437034,0.08818765628437034,0.009815785651233547,0.0730266316211664,51.111111111114546,0.0015666125392668846,0.0,3.0,1.0270095589228385,1.1782425207499996,-0.00019999999999999185,2031.0,0.0003500000000000031,9732.0,0.0,5.999999999999999,0.0,-0.0022346368715082665,-0.0022346368715082665,-0.0006714413607876724,0.0003500000000000031,0.0,0.0,133.817,1.0,0.004409382814218517,0.0035275062513748135,bybit
0,SCAUSDT,0.0,0.0,0.14375039,0.0021576949566914643,0.0017261559653531714,0.0,0.05712,0.05867,0.05601,74312.4505112,0.0,0.0,63.827885977864675,6.203389830508622e-05,0.00043153899133829284,0.043153899133829283,0.003708340855265827,1.8004389373828509,45.833333333334245,0.0006055944622114256,0.0,3.0,1.4501515007644197,0.0,0.00010000000000000286,22316.19,0.00014000000000000123,58098.49,0.0,5.999999999999999,0.0013833650354488913,0.0012102351313969528,0.0017298045320879307,0.0024234031504242193,0.0001300000000000051,0.0,0.0,92.911,1.0,0.0021576949566914643,0.0017261559653531714,bybit
0,SCAUSDT,0.0,0.0,0.1444069,0.002147885534039101,0.001718308427231281,0.0,0.05712,0.05867,0.05601,74312.4505112,0.0,0.0,63.827885977864675,6.203389830508622e-05,0.00042957710680782023,0.042957710680782024,0.003708340855265827,1.8004389373828509,45.833333333334245,0.0006055944622114256,0.0,3.0,1.4613413761489455,0.0,0.00010000000000000286,22316.19,0.00014000000000000123,58098.49,0.0,5.999999999999999,0.0013833650354488913,0.0012102351313969528,0.0017298045320879307,0.0024234031504242193,0.0001300000000000051,0.0,0.0,92.911,-1.0,0.002147885534039101,0.001718308427231281,bybit
0,SOLUSDT,0.0,0.0,148.11551568,0.006,0.004,142.129,142.05,144.77,130.42,2393780713.273,5736564.1,0.0001,56.3106792289571,0.36813559322033995,0.002485462725023947,0.2485462725023947,0.009345167991589586,0.6252574558320624,9.589041095892997,0.001401095628443643,0.0,3.0,0.023109177868183103,0.042120296913071065,0.17000000000001592,94801.3,0.09000000000000341,199009.0,0.0,5.999999999999999,7.312079555443773e-05,0.0013178124313639739,0.001244509516837633,0.006253678634491111,0.2600000000000193,0.0,0.0,0.09063,1.0,0.006,0.004,bybit
